WikidataID,Class
Q2641368,MEASURE
Q264171,PERSON
Q26426,LOCATION
Q2643,PERSON
Q264323,AWARD
Q264337,PERSON
Q26434,CREATION
Q2644,PERIOD
Q264569,PERSON_TYPE
Q2646,PERSON
Q26463,BUSINESS
Q2646647,PLANT
Q264685,PERSON
Q264755,ARTIFACT
Q264766,PERSON
Q2648,PERIOD
Q2649,PERIOD
Q264938,MEDIA
Q265,LOCATION
Q2650,PERIOD
Q265027,MEDIA
Q265041,MEDIA
Q26505,CREATION
Q265073,MEDIA
Q265111,MEDIA
Q265172,MEDIA
Q2652,PERIOD
Q265221,MEDIA
Q265240,MEDIA
Q2653,PERIOD
Q265324,ORGANISATION
Q265344,MEDIA
Q265362,MEDIA
Q265387,AWARD
Q2654,LOCATION
Q26541,CREATION
Q265426,MEDIA
Q265432,MEDIA
Q2655,PERSON
Q265576,MEDIA
Q2656,LOCATION
Q265612,MEDIA
Q2656570,SPORT_TEAM
Q2657,PERIOD
Q265718,MEDIA
Q26576,PERSON_TYPE
Q26579,CREATION
Q265864,ARTIFACT
Q2659,PERIOD
Q265920,AWARD
Q266,PLANT
Q2660,PERIOD
Q2661,PERIOD
Q2661859,EVENT
Q2662,PERIOD
Q2662165,TITLE
Q2662182,TITLE
Q2662290,ORGANISATION
Q2663,PERIOD
Q2663377,INSTALLATION
Q2663832,PERSON_TYPE
Q2664,PERIOD
Q266414,AWARD
Q2665,PERIOD
Q2665159,ARTIFACT
Q2665391,LOCATION
Q2665394,CREATION
Q2666,PERIOD
Q26663,PLANT
Q2667,PERSON
Q266706,ORGANISATION
Q2667349,LOCATION
Q26678,BUSINESS
Q266786,MEDIA
Q266793,PERSON
Q2668,PERIOD
Q266800,PERSON
Q2668843,PERSON
Q2669,PERIOD
Q26694,BUSINESS
Q2669925,SPORT_TEAM
Q2670,PERIOD
Q2671,PERIOD
Q2671109,PERSON_TYPE
Q2671802,ORGANISATION
Q2672,PERIOD
Q267225,MEDIA
Q267245,SPORT_TEAM
Q26725,ORGANISATION
Q26726353,PERSON
Q2672728,TITLE
Q2673,PERSON
Q267346,MEDIA
Q2674,SPORT_TEAM
Q267584,LOCATION
Q2676,PERIOD
Q267648,PERSON
Q2677,PERSON
Q267732,AWARD
Q26774,PERSON_TYPE
Q26777,LOCATION
Q2678,LOCATION
Q26786616,ORGANISATION
Q267936,TITLE
Q268,LOCATION
Q2680,PERSON
Q268030,PERSON
Q268108,ARTIFACT
Q268218,TITLE
Q26823,BUSINESS
Q2683,LOCATION
Q268307,PERSON_TYPE
Q26831262,PERSON_TYPE
Q2684,LOCATION
Q268464,PERSON
Q2685,PERSON
Q2686,PERIOD
Q26862,PERSON_TYPE
Q26865,BUSINESS
Q268671,MEDIA
Q2687,PERIOD
Q26877,MEDIA
Q2688,PERIOD
Q268860,PERSON
Q26887,LOCATION
Q268897,ORGANISATION
Q2689,PERIOD
Q26893,BUSINESS
Q268984,TITLE
Q26899312,PERSON
Q269,LOCATION
Q2690,PERIOD
Q2691,PERIOD
Q269103,ORGANISATION
Q2692,PERIOD
Q26924,BUSINESS
Q2693,SPORT_TEAM
Q269378,MEDIA
Q2694,PERIOD
Q2694024,SPORT_TEAM
Q269416,ARTIFACT
Q26943774,PERIOD
Q26944,BUSINESS
Q269443,CONCEPT
Q269477,MEDIA
Q2695,PERIOD
Q26952,BUSINESS
Q269523,LOCATION
Q2696,PERIOD
Q2697,PERIOD
Q26973069,BUSINESS
Q2698,PERIOD
Q2698119,ARTIFACT
Q26989,BUSINESS
Q2699,PERIOD
Q269963,MEDIA
Q27,LOCATION
Q270,LOCATION
Q2700,PERIOD
Q270023,MEDIA
Q2700279,ORGANISATION
Q270029,ORGANISATION
Q270051,SPORT_TEAM
Q27008,MEDIA
Q270080,SPORT_TEAM
Q2701,PERIOD
Q270100,PERSON
Q2701081,ORGANISATION
Q2702,LOCATION
Q27031263,MEASURE
Q270313,PERIOD
Q270338,PERIOD
Q270363,BUSINESS
Q270365,PERIOD
Q2704,LOCATION
Q2705,PERIOD
Q2706,LOCATION
Q27065,BUSINESS
Q2706604,ORGANISATION
Q2706797,TITLE
Q2707,LOCATION
Q270796,PERIOD
Q2709,PERSON
Q27091,BUSINESS
Q270965,MEDIA
Q27097,MEDIA
Q2710,SPORT_TEAM
Q27106,PERSON_TYPE
Q2710978,PERSON
Q271148,TITLE
Q271157,AWARD
Q271159,AWARD
Q2712287,INSTALLATION
Q2712961,PERSON_TYPE
Q2713,LOCATION
Q2713068,MEDIA
Q2714,SPORT_TEAM
Q27143,BUSINESS
Q2715,PERIOD
Q27152,BUSINESS
Q27154,CONCEPT
Q27158,BUSINESS
Q2716,PERIOD
Q27169,TITLE
Q2717,PERIOD
Q27175,CONCEPT
Q271783,LOCATION
Q271790,PERSON_TYPE
Q2718,PERIOD
Q271805,ORGANISATION
Q271812,BUSINESS
Q2718188,MEASURE
Q27183,CONCEPT
Q2719,PERIOD
Q271966,PERSON
Q27197,MEDIA
Q2719788,INSTALLATION
Q272,PERSON
Q2720,PERIOD
Q2720022,PERSON
Q2721,PERIOD
Q27210,CONCEPT
Q2722,PERIOD
Q272231,ORGANISATION
Q27224,BUSINESS
Q272268,ARTIFACT
Q2723,PERIOD
Q27231,LOCATION
Q272342,PERIOD
Q2725,PERIOD
Q2725632,SPORT_TEAM
Q2725657,SPORT_TEAM
Q2725667,SPORT_TEAM
Q2725694,SPORT_TEAM
Q2725705,SPORT_TEAM
Q2726,PERIOD
Q2727,PERIOD
Q27275,LOCATION
Q272762,AWARD
Q2728,PERIOD
Q2729,PERIOD
Q273,LOCATION
Q2730,PERIOD
Q27300,BUSINESS
Q273023,MEASURE
Q2731,PERIOD
Q2732,PERSON
Q27321,CREATION
Q27325,BUSINESS
Q27331,CREATION
Q27334,BUSINESS
Q2733536,LOCATION
Q2734,LOCATION
Q2734978,TITLE
Q27352,CREATION
Q2735265,SPORT_TEAM
Q2735284,MEDIA
Q2735525,SPORT_TEAM
Q273630,ORGANISATION
Q2736412,SPORT_TEAM
Q273687,MEDIA
Q2737195,LOCATION
Q27377,BUSINESS
Q2738,PERSON
Q27381,LOCATION
Q273884,TITLE
Q27389,ORGANISATION
Q2739,SPORT_TEAM
Q2739176,ANIMAL
Q27392,BUSINESS
Q2740,LOCATION
Q27401,BUSINESS
Q2740848,PERSON
Q2741,PERSON
Q2741479,TITLE
Q2741486,TITLE
Q27415,BUSINESS
Q2742100,BUSINESS
Q2742296,INSTALLATION
Q27423,BUSINESS
Q2742645,SPORT_TEAM
Q2743,CREATION
Q27432,BUSINESS
Q2744,CREATION
Q27445,CREATION
Q2745,PERIOD
Q27451,CREATION
Q27453,CREATION
Q2746,LOCATION
Q27460,BUSINESS
Q27462,CREATION
Q27463,CREATION
Q27466,CREATION
Q27468,LOCATION
Q2747,CREATION
Q27474,BUSINESS
Q2748,CREATION
Q27480,CONCEPT
Q27483,BUSINESS
Q2748501,CREATION
Q2749,LOCATION
Q27494237,TITLE
Q2749474,BUSINESS
Q274948,TITLE
Q27496,LOCATION
Q275,LOCATION
Q2750,PERSON
Q275033,MEDIA
Q2751,LOCATION
Q275102,TITLE
Q27511,BUSINESS
Q2752,LOCATION
Q2753,LOCATION
Q27530,BUSINESS
Q27535966,CONCEPT
Q27539,BUSINESS
Q27544,CREATION
Q2754997,PERSON
Q2755,PERIOD
Q27550,BUSINESS
Q275595,CONCEPT
Q27567,CONCEPT
Q27582,BUSINESS
Q275837,MEDIA
Q27585,BUSINESS
Q27586,BUSINESS
Q275882,LOCATION
Q2759,LOCATION
Q27592,CREATION
Q27597,BUSINESS
Q275973,PERIOD
Q276,CREATION
Q2760,LOCATION
Q27602,CONCEPT
Q2761,PERIOD
Q27623,CREATION
Q276261,ORGANISATION
Q276291,ORGANISATION
Q276294,ORGANISATION
Q2763,EVENT
Q27631,PERIOD
Q276318,ORGANISATION
Q276325,ORGANISATION
Q276346,SPORT_TEAM
Q2764,PERIOD
Q276418,PERIOD
Q276430,PERIOD
Q276437,PERIOD
Q276448,PERIOD
Q2765,LOCATION
Q27656,TITLE
Q2766,ARTIFACT
Q2767,PERSON
Q276718,ORGANISATION
Q276720,ARTIFACT
Q2768,SPORT_TEAM
Q276820,AWARD
Q27683,CONCEPT
Q27684094,CONCEPT
Q2769,LOCATION
Q27692,CONCEPT
Q2770,LOCATION
Q2771,CREATION
Q27717,BUSINESS
Q2771766,PERIOD
Q2772,LOCATION
Q277213,MEDIA
Q277239,TITLE
Q277252,ORGANISATION
Q2773,LOCATION
Q277312,MEASURE
Q277351,MEDIA
Q2774,PERIOD
Q277420,MEDIA
Q2775,PERIOD
Q277561,MEDIA
Q2776,PERIOD
Q27760,BUSINESS
Q277632,MEDIA
Q277666,MEDIA
Q2777,PERIOD
Q27775,CREATION
Q277787,AWARD
Q27779816,ORGANISATION
Q2778,PERIOD
Q27786,BUSINESS
Q2778643,ARTIFACT
Q277868,MEDIA
Q277887,ARTIFACT
Q277892,ARTIFACT
Q277896,ARTIFACT
Q2779,PERIOD
Q277902,ARTIFACT
Q277904,ARTIFACT
Q277906,ARTIFACT
Q277910,ARTIFACT
Q277918,ARTIFACT
Q277923,ARTIFACT
Q277955,PERSON_TYPE
Q2780,PERIOD
Q278043,SPORT_TEAM
Q2780812,CONCEPT
Q27808195,PERSON_TYPE
Q2781,PERIOD
Q27810,PERSON
Q2781435,CREATION
Q2782,PERIOD
Q278236,AWARD
Q2782386,MEASURE
Q278248,AWARD
Q2783,PERIOD
Q278315,ORGANISATION
Q2784,PERIOD
Q278461,ARTIFACT
Q2785,PERIOD
Q2786,PERIOD
Q2786023,MEDIA
Q27863,MEDIA
Q278630,ORGANISATION
Q278637,MEDIA
Q27865780,TITLE
Q27869644,ORGANISATION
Q2787,PERIOD
Q278721,TITLE
Q278736,PERSON
Q278757,ORGANISATION
Q27877,PERSON_TYPE
Q27879,BUSINESS
Q2788,PERIOD
Q278823,ARTIFACT
Q278827,AWARD
Q278867,ARTIFACT
Q2789,LOCATION
Q27890446,CONCEPT
Q278929,CONCEPT
Q27893,BUSINESS
Q278963,PERSON
Q27898880,CREATION
Q279,LOCATION
Q2790,LOCATION
Q279016,ARTIFACT
Q2791,PERSON
Q27910438,CREATION
Q279112,ORGANISATION
Q2791198,ORGANISATION
Q2792,LOCATION
Q27922306,PERSON
Q279264,MEASURE
Q279291,ARTIFACT
Q2793,PERSON
Q2793011,MEDIA
Q2793617,PERSON
Q2794,LOCATION
Q27940695,ORGANISATION
Q279413,MEDIA
Q2795,LOCATION
Q27958345,INSTALLATION
Q2796,ARTIFACT
Q279601,PERSON
Q279664,MEDIA
Q279739,MEDIA
Q27977064,TITLE
Q2798,SPORT_TEAM
Q28,LOCATION
Q2800,PERIOD
Q28001155,ORGANISATION
Q28004,CREATION
Q28004591,TITLE
Q280050,ORGANISATION
Q280099,ORGANISATION
Q2801,LOCATION
Q28015452,TITLE
Q280167,MEASURE
Q2802,ARTIFACT
Q280317,ORGANISATION
Q28034335,ARTIFACT
Q2804,LOCATION
Q2805,LOCATION
Q28055438,PERIOD
Q28055480,PERIOD
Q28057248,PERSON_TYPE
Q280632,TITLE
Q2806358,MEASURE
Q2807,LOCATION
Q280777,AWARD
Q2808,PERSON
Q280808,TITLE
Q280814,SPORT_TEAM
Q28085,PERSON
Q2809,LOCATION
Q280931,AWARD
Q280976,PERSON
Q2810,LOCATION
Q28104,PLANT
Q2811310,EVENT
Q281182,ORGANISATION
Q2812,PERIOD
Q28122393,ORGANISATION
Q281239,MEDIA
Q281284,PERSON
Q281347,CONCEPT
Q28134858,ORGANISATION
Q28136670,CONCEPT
Q2814,LOCATION
Q2815,LOCATION
Q2816,PERIOD
Q2817,PERIOD
Q28170,PERSON
Q281719,AWARD
Q28172,CREATION
Q2818,PERIOD
Q281806,ORGANISATION
Q2819,PERIOD
Q281901,PERSON
Q2819078,SPORT_TEAM
Q2820,PERIOD
Q2821,PERIOD
Q282113,MEASURE
Q282114,ORGANISATION
Q282171,MEDIA
Q2822,PERIOD
Q28226410,CONCEPT
Q2823,PERIOD
Q282332,MEDIA
Q2824,PERIOD
Q282439,ORGANISATION
Q2825,PERIOD
Q282522,ORGANISATION
Q28255,BUSINESS
Q2826,PERIOD
Q28260,LOCATION
Q28261,ORGANISATION
Q282636,AWARD
Q282696,ORGANISATION
Q2827,PERIOD
Q282700,PERIOD
Q282713,ARTIFACT
Q2828,PERIOD
Q2829,PERIOD
Q282907,TITLE
Q283,SUBSTANCE
Q2830,PERIOD
Q28306,CREATION
Q283079,AWARD
Q2831,PERSON
Q283135,TITLE
Q283169,ARTIFACT
Q2832,PERIOD
Q283276,ARTIFACT
Q2833,LOCATION
Q2834,LOCATION
Q28346,ORGANISATION
Q283532,ORGANISATION
Q283570,MEDIA
Q283587,INSTALLATION
Q2836148,MEDIA
Q28361977,CREATION
Q283639,ORGANISATION
Q2837,LOCATION
Q2838,LOCATION
Q28381783,ORGANISATION
Q2839,LOCATION
Q2839211,PERSON
Q2841,LOCATION
Q28411513,CONCEPT
Q2842,LOCATION
Q284301,ORGANISATION
Q284381,AWARD
Q284554,AWARD
Q28457226,ARTIFACT
Q28459,BUSINESS
Q2846,PERIOD
Q284638,MEDIA
Q28469710,MEASURE
Q28469711,MEASURE
Q28469712,MEASURE
Q28469713,MEASURE
Q28469714,MEASURE
Q28469715,MEASURE
Q28469716,MEASURE
Q28469717,MEASURE
Q28469718,MEASURE
Q28469719,MEASURE
Q28469720,MEASURE
Q28469721,MEASURE
Q28469722,MEASURE
Q28469723,MEASURE
Q28469724,MEASURE
Q28469725,MEASURE
Q28469726,MEASURE
Q28469727,MEASURE
Q28469728,MEASURE
Q28469729,MEASURE
Q28469730,MEASURE
Q28469731,MEASURE
Q28469732,MEASURE
Q28469733,MEASURE
Q28469734,MEASURE
Q28469735,MEASURE
Q28469736,MEASURE
Q28469737,MEASURE
Q28469738,MEASURE
Q28469739,MEASURE
Q28469740,MEASURE
Q28469741,MEASURE
Q28469742,MEASURE
Q28469743,MEASURE
Q28469744,MEASURE
Q28469745,MEASURE
Q28469746,MEASURE
Q28469747,MEASURE
Q28469748,MEASURE
Q28469749,MEASURE
Q28469750,MEASURE
Q28469751,MEASURE
Q28469752,MEASURE
Q28469753,MEASURE
Q28469754,MEASURE
Q28469755,MEASURE
Q28469756,MEASURE
Q28469757,MEASURE
Q28469758,MEASURE
Q28469759,MEASURE
Q28469760,MEASURE
Q28469761,MEASURE
Q28469762,MEASURE
Q28469763,MEASURE
Q28469764,MEASURE
Q28469765,MEASURE
Q28469766,MEASURE
Q28469767,MEASURE
Q28469768,MEASURE
Q28469769,MEASURE
Q28469770,MEASURE
Q28469771,MEASURE
Q28469772,MEASURE
Q28469773,MEASURE
Q28469774,MEASURE
Q28469775,MEASURE
Q28469776,MEASURE
Q28469777,MEASURE
Q28469778,MEASURE
Q28469779,MEASURE
Q28469780,MEASURE
Q28469781,MEASURE
Q28469782,MEASURE
Q28469783,MEASURE
Q28469784,MEASURE
Q28469785,MEASURE
Q28469786,MEASURE
Q28469787,MEASURE
Q28469788,MEASURE
Q28469789,MEASURE
Q28469790,MEASURE
Q28469791,MEASURE
Q28469792,MEASURE
Q28469793,MEASURE
Q28469794,MEASURE
Q28469795,MEASURE
Q28469796,MEASURE
Q28469797,MEASURE
Q28469798,MEASURE
Q28469799,MEASURE
Q28469800,MEASURE
Q28469801,MEASURE
Q28469802,MEASURE
Q28469803,MEASURE
Q28469804,MEASURE
Q28469805,MEASURE
Q28469806,MEASURE
Q28469807,MEASURE
Q28469808,MEASURE
Q28469809,MEASURE
Q28469810,MEASURE
Q2847,PERIOD
Q2848,PERIOD
Q2849,PERIOD
Q28491,CREATION
Q284947,MEDIA
Q28497,PERSON
Q2849991,PERSON
Q285,LOCATION
Q2850,PERIOD
Q2850018,ANIMAL
Q285042,MEASURE
Q285092,MEDIA
Q285093,ORGANISATION
Q2851,PERIOD
Q285117,AWARD
Q28513,LOCATION
Q28515,LOCATION
Q285184,ORGANISATION
Q2852,PERIOD
Q28525,ORGANISATION
Q2852977,PERSON
Q2853,PERIOD
Q2854,PERIOD
Q28540613,ORGANISATION
Q2855,PERIOD
Q28551,ORGANISATION
Q285568,AWARD
Q2855987,CONCEPT
Q2856,PERIOD
Q285634,PERSON
Q2857,PERIOD
Q285738,MEDIA
Q285751,LOCATION
Q2858,PERIOD
Q2858030,PERIOD
Q2858032,PERIOD
Q2858034,PERIOD
Q285836,ORGANISATION
Q2859,PERIOD
Q285930,ARTIFACT
Q2860,PERIOD
Q2860429,BUSINESS
Q286069,AWARD
Q286097,PERSON
Q2861,LOCATION
Q28616,BUSINESS
Q2862,PERIOD
Q286261,MEDIA
Q2862862,ORGANISATION
Q286353,MEDIA
Q286400,ORGANISATION
Q286430,MEDIA
Q286472,MEDIA
Q286478,MEDIA
Q2865,LOCATION
Q28653884,BUSINESS
Q2866,PERSON
Q2866334,ORGANISATION
Q2868,LOCATION
Q2868086,SPORT_TEAM
Q286810,ORGANISATION
Q286873,CONCEPT
Q286911,ORGANISATION
Q286960,MEDIA
Q286969,MEDIA
Q28699,ORGANISATION
Q2870,CREATION
Q287031,ORGANISATION
Q287062,AWARD
Q2871,LOCATION
Q287149,MEDIA
Q287171,MEDIA
Q28729382,TITLE
Q287331,MEDIA
Q28733427,ORGANISATION
Q2874,LOCATION
Q287432,MEDIA
Q2874539,PERIOD
Q2874540,PERIOD
Q287483,MEDIA
Q287489,PERSON
Q2875,CREATION
Q2875227,MEDIA
Q28754,CREATION
Q287548,PERSON
Q2876,LOCATION
Q287612,ORGANISATION
Q287617,MEDIA
Q2876210,MEDIA
Q2876994,MEDIA
Q2877124,SPORT_TEAM
Q28772,CREATION
Q287753,ORGANISATION
Q28778484,CREATION
Q287811,ARTIFACT
Q287875,ORGANISATION
Q2879,LOCATION
Q28790362,PERSON_TYPE
Q28790391,CREATION
Q287944,MEDIA
Q2880,LOCATION
Q28803357,BUSINESS
Q2880404,MEDIA
Q2881,PERIOD
Q288142,AWARD
Q2881454,SPORT_TEAM
Q28818,BUSINESS
Q2882,PERIOD
Q288203,ORGANISATION
Q288205,CONCEPT
Q288239,MEDIA
Q288265,AWARD
Q2883,PERIOD
Q288316,TITLE
Q28833097,CREATION
Q28836852,PERSON
Q2884,PERIOD
Q288406,ORGANISATION
Q2884709,LOCATION
Q2885,PERIOD
Q28858964,MEASURE
Q2886,PERIOD
Q288634,MEDIA
Q288639,ORGANISATION
Q28864839,BUSINESS
Q288678,MEDIA
Q288683,MEDIA
Q2887,LOCATION
Q28873047,ANIMAL
Q2888,PERIOD
Q2888721,MEDIA
Q2889,PERIOD
Q288964,MEDIA
Q2890,PERIOD
Q2890957,CONCEPT
Q2891,PERIOD
Q2891566,ORGANISATION
Q2892,PERIOD
Q289214,AWARD
Q2892659,CONCEPT
Q2893,PERIOD
Q2893893,PERIOD
Q289395,MEDIA
Q2894,PERIOD
Q2894226,SPORT_TEAM
Q289482,SPORT_TEAM
Q2895,LOCATION
Q289529,AWARD
Q2896,PERIOD
Q2896224,ANIMAL
Q289678,AWARD
Q289693,LOCATION
Q2897,PERIOD
Q2898,LOCATION
Q28982,ORGANISATION
Q2899108,PERSON_TYPE
Q28993,BUSINESS
Q289963,ARTIFACT
Q29,LOCATION
Q2900,LOCATION
Q290026,MEDIA
Q290043,MEDIA
Q29007114,TITLE
Q2901,PERIOD
Q290147,MEDIA
Q2902,LOCATION
Q290226,ORGANISATION
Q29029015,PERSON
Q2903,LOCATION
Q2904,LOCATION
Q29041,BUSINESS
Q290410,ORGANISATION
Q290492,ARTIFACT
Q2905,LOCATION
Q2905534,CREATION
Q2906,LOCATION
Q290625,ORGANISATION
Q290653,ARTIFACT
Q290669,MEASURE
Q2906848,EVENT
Q2907,LOCATION
Q29075885,ARTIFACT
Q29075892,ARTIFACT
Q290802,MEDIA
Q2908482,ARTIFACT
Q2908485,ARTIFACT
Q2908499,ARTIFACT
Q2908500,ARTIFACT
Q2908510,ARTIFACT
Q2908515,ARTIFACT
Q2908529,ARTIFACT
Q2908532,ARTIFACT
Q2908555,ARTIFACT
Q2908559,ARTIFACT
Q2908560,ARTIFACT
Q2908562,ARTIFACT
Q2908565,ARTIFACT
Q29092981,CONCEPT
Q290941,MEDIA
Q29097413,BUSINESS
Q2910,LOCATION
Q291019,ORGANISATION
Q2911,LOCATION
Q2911019,TITLE
Q29112,SPORT_TEAM
Q291163,SPORT_TEAM
Q291169,PERSON
Q2912,PERIOD
Q2913,PERIOD
Q29132,CREATION
Q2913791,PERIOD
Q291393,PERSON
Q291419,ORGANISATION
Q291439,MEDIA
Q291447,SPORT_TEAM
Q2914551,PERIOD
Q2914766,TITLE
Q2914786,MEDIA
Q2915374,MEASURE
Q291539,BUSINESS
Q2915963,INSTALLATION
Q2916840,INSTALLATION
Q2916929,PERSON
Q2917,LOCATION
Q29179,PERSON
Q2918,LOCATION
Q29182,TITLE
Q2919,PERIOD
Q2919053,BUSINESS
Q2920,PERIOD
Q2921,PERIOD
Q292155,ORGANISATION
Q2922,PERIOD
Q292287,MEDIA
Q2923,PERIOD
Q292300,ORGANISATION
Q292315,ORGANISATION
Q2923799,ORGANISATION
Q2924,PERIOD
Q292424,ARTIFACT
Q292479,MEDIA
Q292497,MEDIA
Q2925,PERIOD
Q29251,ARTIFACT
Q292525,ARTIFACT
Q2926,PERIOD
Q29266,ORGANISATION
Q2927,PERIOD
Q29270,CREATION
Q2928,PERIOD
Q29281,BUSINESS
Q29282,TITLE
Q2928830,INSTALLATION
Q292891,MEDIA
Q2929,PERIOD
Q292940,MEDIA
Q29298,CREATION
Q292996,MEDIA
Q293,ANIMAL
Q2930,PERIOD
Q2931,PERIOD
Q2931219,SPORT_TEAM
Q2931382,MEDIA
Q2931768,MEDIA
Q2931965,ORGANISATION
Q2932,PERIOD
Q2932176,MEASURE
Q29324742,PERSON_TYPE
Q29325,ORGANISATION
Q293332,ORGANISATION
Q2934,ANIMAL
Q2934240,PERSON
Q293468,ARTIFACT
Q293475,ARTIFACT
Q293478,ARTIFACT
Q293485,ARTIFACT
Q293486,ARTIFACT
Q293487,ARTIFACT
Q293493,ARTIFACT
Q293572,MEDIA
Q2935881,MEDIA
Q2935942,BUSINESS
Q2936,LOCATION
Q29361,PERSON
Q2936192,PERIOD
Q2937,LOCATION
Q293756,AWARD
Q2938,LOCATION
Q293845,ORGANISATION
Q2938959,MEDIA
Q2939,LOCATION
Q29399,CREATION
Q294,CONCEPT
Q2940137,INSTALLATION
Q2941,LOCATION
Q29414,ORGANISATION
Q2941467,SPORT_TEAM
Q294178,AWARD
Q2942,LOCATION
Q29424,CREATION
Q294242,MEDIA
Q294278,ORGANISATION
Q294279,MEDIA
Q294286,ORGANISATION
Q2943,LOCATION
Q2943174,PERSON
Q2943581,SPORT_TEAM
Q29439,ORGANISATION
Q294397,MEDIA
Q2945138,LOCATION
Q294520,ORGANISATION
Q2945944,BUSINESS
Q2946,INSTALLATION
Q294660,MEDIA
Q29467249,BUSINESS
Q29468,ORGANISATION
Q2947,LOCATION
Q29472,ORGANISATION
Q2948,LOCATION
Q294828,ORGANISATION
Q2948614,MEDIA
Q2948740,MEDIA
Q2949,PERIOD
Q294940,MEDIA
Q2950,PERIOD
Q2951,PERIOD
Q29514575,TITLE
Q29514606,TITLE
Q29514674,TITLE
Q29514964,TITLE
Q295173,ORGANISATION
Q2952,PERIOD
Q295211,AWARD
Q29525478,ORGANISATION
Q295255,MEDIA
Q2953,PERIOD
Q295309,ORGANISATION
Q29534,ORGANISATION
Q295375,PERSON
Q2954,PERIOD
Q295421,CONCEPT
Q295465,CONCEPT
Q295493,PERSON
Q2955,PERIOD
Q29552,ORGANISATION
Q29558,TITLE
Q295599,PERSON
Q2956,PERIOD
Q2957,PERIOD
Q29574,PERSON
Q295764,ORGANISATION
Q2958,PERIOD
Q295859,PERIOD
Q2959,PERIOD
Q295965,MEDIA
Q296,PERSON
Q2960,PERIOD
Q296092,AWARD
Q2961,PERIOD
Q2962,PERIOD
Q2962015,TITLE
Q2963,PERIOD
Q29637,BUSINESS
Q2964,PERIOD
Q296413,ARTIFACT
Q2964263,BUSINESS
Q296438,ARTIFACT
Q296448,ARTIFACT
Q296453,ORGANISATION
Q296543,AWARD
Q296572,ORGANISATION
Q296576,MEDIA
Q296580,MEDIA
Q2966,LOCATION
Q296633,MEDIA
Q296666,PERSON
Q296745,ORGANISATION
Q29683498,ARTIFACT
Q2971,LOCATION
Q2972,PERSON
Q297202,ORGANISATION
Q2973,LOCATION
Q29739,BUSINESS
Q2974,LOCATION
Q2974657,INSTALLATION
Q2974705,INSTALLATION
Q2975,LOCATION
Q29755,BUSINESS
Q2975739,ARTIFACT
Q297575,ORGANISATION
Q297580,MEDIA
Q2975937,ARTIFACT
Q2976018,ARTIFACT
Q29770,ORGANISATION
Q297710,ORGANISATION
Q29774,ORGANISATION
Q2978,LOCATION
Q2979868,PERIOD
Q2979887,SPORT_TEAM
Q2979941,INSTALLATION
Q298,LOCATION
Q2980,LOCATION
Q298006,ORGANISATION
Q29803,BUSINESS
Q2981,LOCATION
Q2982,PERIOD
Q298267,SPORT_TEAM
Q2982737,INSTALLATION
Q2983,PERIOD
Q29830411,CREATION
Q2983729,PERIOD
Q2984,PERIOD
Q29852,BUSINESS
Q298542,PERSON
Q29855,BUSINESS
Q2986,PERIOD
Q2986022,ORGANISATION
Q2986599,ORGANISATION
Q2987,PERIOD
Q298702,MEDIA
Q2988,PERIOD
Q298841,AWARD
Q298865,ORGANISATION
Q2989,PERIOD
Q299,LOCATION
Q2990,PERIOD
Q2990221,BUSINESS
Q2991,PERIOD
Q29913,BUSINESS
Q2992,PERIOD
Q2992409,ORGANISATION
Q2992765,ORGANISATION
Q2993,PERIOD
Q2994,PERIOD
Q29947698,BUSINESS
Q2994918,MEASURE
Q2994920,MEASURE
Q2994928,MEASURE
Q299493,PERSON
Q2995,PERIOD
Q2995888,MEASURE
Q2996,PERIOD
Q29963,LOCATION
Q2996826,PERSON
Q2997,PERIOD
Q2997731,PERIOD
Q2998,PERSON
Q2998913,EVENT
Q2998914,TITLE
Q30,LOCATION
Q3000,LOCATION
Q300023,PERSON
Q300062,MEDIA
Q300064,MEDIA
Q3001,LOCATION
Q3002,LOCATION
Q300247,MEDIA
Q300259,MEDIA
Q300262,MEDIA
Q300267,MEDIA
Q3003,LOCATION
Q3003720,SPORT_TEAM
Q3004,LOCATION
Q3005,LOCATION
Q3006,LOCATION
Q300614,ARTIFACT
Q3007,LOCATION
Q300743,MEDIA
Q300751,ORGANISATION
Q3008,PERSON
Q300815,ARTIFACT
Q300848,MEDIA
Q3008532,ORGANISATION
Q3009,LOCATION
Q301,PERSON
Q3010,LOCATION
Q30100654,TITLE
Q3011,LOCATION
Q301129,MEDIA
Q30113,BUSINESS
Q30115777,SPORT_TEAM
Q3012,LOCATION
Q30126903,ANIMAL
Q3013,LOCATION
Q30133416,TITLE
Q3014,LOCATION
Q301451,TITLE
Q3015,PERIOD
Q3015215,ORGANISATION
Q3015384,ORGANISATION
Q3015653,ORGANISATION
Q3016,PERIOD
Q30166,PLANT
Q3017,PERIOD
Q3018,PERIOD
Q301837,AWARD
Q30185,TITLE
Q3019,PERIOD
Q301904,ORGANISATION
Q302,PERSON
Q3020,PERIOD
Q302045,LOCATION
Q3021,PERIOD
Q3022,PERIOD
Q3022671,ORGANISATION
Q3023,PERIOD
Q3024,PERIOD
Q302486,PERSON
Q3025,PERIOD
Q302534,PERSON
Q3026,PERIOD
Q3026100,SPORT_TEAM
Q302694,TITLE
Q3027,PERIOD
Q302710,PERSON
Q302763,PERSON
Q3028,PERIOD
Q3029,PERIOD
Q3029422,TITLE
Q3029423,TITLE
