WikidataID,Class
Q16676320,PERIOD
Q1668,PERSON
Q166807,CONCEPT
Q1669,PERSON
Q166904,CREATION
Q166944,CREATION
Q1669847,SPORT_TEAM
Q167,MEASURE
Q1670,LOCATION
Q167033,ARTIFACT
Q1670755,TITLE
Q1671,PERSON
Q167179,LOCATION
Q1672,PERSON
Q16723302,BUSINESS
Q16723302,BUSINESS
Q1672477,PERSON_TYPE
Q16727717,PERSON
Q1673,LOCATION
Q1673923,CREATION
Q1673934,PERSON
Q167396,LEGAL
Q1674,PERSON
Q1674139,MEDIA
Q167420,PERSON_TYPE
Q167457,LEGAL
Q1675,LOCATION
Q167539,MEDIA
Q167545,CREATION
Q167558,AWARD
Q167593,ORGANISATION
Q167600,LOCATION
Q16760607,CREATION
Q167618,MEDIA
Q167651,CONCEPT
Q167662,TITLE
Q1677,PERSON
Q167759,LEGAL
Q1678,LOCATION
Q16789,ORGANISATION
Q1679,PERSON
Q16792,ORGANISATION
Q1679542,CONCEPT
Q1679621,PERIOD
Q1680,LOCATION
Q1680589,ORGANISATION
Q1680814,INSTALLATION
Q1681,PERSON
Q168146,MEDIA
Q1682,LOCATION
Q168248,ORGANISATION
Q16827537,CREATION
Q16829330,BUSINESS
Q1683,PERSON
Q1683033,PERIOD
Q16831523,LEGAL
Q16831766,ORGANISATION
Q16835592,ORGANISATION
Q168361,ORGANISATION
Q16838020,SPORT_TEAM
Q1684,LOCATION
Q16849914,ORGANISATION
Q1685,PERSON
Q16851611,INSTALLATION
Q1686,LOCATION
Q168636,CREATION
Q16865388,PERSON
Q1687,PERSON
Q168708,CREATION
Q168717,MEDIA
Q16879442,PERSON
Q1688,LOCATION
Q16886213,PERSON
Q1691,PERSON
Q169132,LOCATION
Q169164,MEDIA
Q169180,TITLE
Q169191,ORGANISATION
Q1692,LOCATION
Q1693,LOCATION
Q169323,CREATION
Q16933549,TITLE
Q16935513,BUSINESS
Q1694,LOCATION
Q169401,LEGAL
Q169411,ARTIFACT
Q169412,ARTIFACT
Q16947,INSTITUTION
Q1695,LOCATION
Q16952,INSTITUTION
Q16955,INSTITUTION
Q1696,LOCATION
Q16967977,CREATION
Q1697,LOCATION
Q1697092,CONCEPT
Q16974336,ARTIFACT
Q1698,PERSON
Q169889,MEDIA
Q169893,MEASURE
Q1699,PERSON
Q169943,LOCATION
Q169945,ORGANISATION
Q169955,TITLE
Q16995829,BUSINESS
Q169987,CREATION
Q17,LOCATION
Q170,ORGANISATION
Q170011,TITLE
Q170013,ARTIFACT
Q170021,CREATION
Q17002161,CONCEPT
Q17002577,ORGANISATION
Q170040,SPORT_TEAM
Q17006570,PERIOD
Q17006585,PERIOD
Q17006597,PERIOD
Q17007663,CONCEPT
Q17007670,INSTITUTION
Q1701,LOCATION
Q17011687,INSTALLATION
Q170149,MEDIA
Q17014969,ORGANISATION
Q170151,ARTIFACT
Q170155,ORGANISATION
Q170155,ORGANISATION
Q170165,CREATION
Q170183,CREATION
Q17018510,BUSINESS
Q1702,PERSON
Q17020440,PERSON
Q170217,PERSON_TYPE
Q17023208,ORGANISATION
Q1702484,INSTALLATION
Q1702969,CONCEPT
Q170322,LOCATION
Q170334,LOCATION
Q170360,LEGAL
Q170361,LOCATION
Q170377,LOCATION
Q1704,PERSON
Q1704029,PERSON_TYPE
Q17042,LOCATION
Q170481,ORGANISATION
Q1705,PERSON
Q1706,LOCATION
Q1707,LOCATION
Q1708,PERSON
Q170804,MEASURE
Q170826,PERSON_TYPE
Q17089908,TITLE
Q1709,LOCATION
Q17097221,MEASURE
Q1709783,MEASURE
Q1710,LOCATION
Q1710193,ORGANISATION
Q171041,CREATION
Q17105975,ARTIFACT
Q1711,LOCATION
Q17115701,CREATION
Q17118795,BUSINESS
Q1712,PERSON
Q17126221,CREATION
Q171313,INSTALLATION
Q171328,LEGAL
Q171336,PERSON_TYPE
Q1714,LOCATION
Q17141282,MEASURE
Q17141616,LEGAL
Q171417,INSTALLATION
Q17146963,CREATION
Q171477,ARTIFACT
Q1715,LOCATION
Q17153289,ORGANISATION
Q171557,PERSON
Q171592,MEDIA
Q1716,PERSON
Q171692,TITLE
Q1717,PERSON
Q17172597,PERIOD
Q17172616,PERIOD
Q171780,ORGANISATION
Q17180,BUSINESS
Q171866,LOCATION
Q1719,LOCATION
Q171995,CONCEPT
Q172,LOCATION
Q1720,LOCATION
Q172020,SPORT_TEAM
Q17205,ARTIFACT
Q1721,LOCATION
Q172152,CREATION
Q172183,PERSON
Q1722,LOCATION
Q1722877,PERSON
Q1723,LOCATION
Q17241,ARTIFACT
Q172438,LOCATION
Q172476,SPORT_TEAM
Q1725,LOCATION
Q17252,LOCATION
Q172579,LOCATION
Q1726,LOCATION
Q172648,ORGANISATION
Q172648,ORGANISATION
Q1727,LOCATION
Q172741,BUSINESS
Q1727611,LOCATION
Q1728,PERSON
Q1728959,CONCEPT
Q1729,LOCATION
Q17290165,PERSON
Q1729060,INSTALLATION
Q172907,TITLE
Q17293,PERSON
Q173,LOCATION
Q1730,LOCATION
Q173009,SPORT_TEAM
Q1731,LOCATION
Q1732,PERSON
Q173282,PERSON_TYPE
Q1733,LOCATION
Q173337,ORGANISATION
Q173395,BUSINESS
Q173465,PERSON
Q173491,PERSON_TYPE
Q173495,ORGANISATION
Q1735,LOCATION
Q1735599,CONCEPT
Q173577,ORGANISATION
Q1736,PERSON
Q173633,PERSON
Q1737,LOCATION
Q173793,ORGANISATION
Q1738,PERSON
Q173808,LOCATION
Q1739,PERSON
Q173935,MEDIA
Q1740,PERSON
Q174007,CREATION
Q174076,AWARD
Q1740860,CREATION
Q174091,LOCATION
Q1741,LOCATION
Q174145,ORGANISATION
Q174170,LOCATION
Q174193,LOCATION
Q1742,PERSON
Q1742632,INSTALLATION
Q174389,AWARD
Q1744,PERSON
Q174423,ORGANISATION
Q1745,PERSON
Q174534,ARTIFACT
Q17459,BUSINESS
Q1746,LOCATION
Q174640,ARTIFACT
Q1747,PERSON
Q174736,ARTIFACT
Q17479,SPORT_TEAM
Q1748,LOCATION
Q174841,ARTIFACT
Q1749,LOCATION
Q174941,MEDIA
Q17497,SPORT_TEAM
Q174994,LOCATION
Q1750,PERSON
Q1750656,INSTALLATION
Q1751,PERSON
Q17512212,ORGANISATION
Q175145,SPORT_TEAM
Q1752,PERSON
Q1752144,PERSON
Q175229,MEDIA
Q175240,TITLE
Q175253,ORGANISATION
Q175284,ORGANISATION
Q175299,PERSON
Q1753,PERSON
Q175309,SPORT_TEAM
Q1753815,CREATION
Q1753839,CREATION
Q175384,AWARD
Q175386,ORGANISATION
Q175399,AWARD
Q1754,LOCATION
Q1754412,CREATION
Q1754437,CREATION
Q1754596,CREATION
Q1754762,CREATION
Q1754782,CREATION
Q1754918,CREATION
Q1754930,CREATION
Q1754993,CREATION
Q1755,PERSON
Q1755175,CREATION
Q1755248,INSTITUTION
Q1755251,CREATION
Q1755268,CREATION
Q1755360,INSTALLATION
Q1755467,CREATION
Q1755482,CREATION
Q1755490,CREATION
Q1755501,CREATION
Q1755507,CREATION
Q1755666,CREATION
Q1755749,CREATION
Q1755766,CREATION
Q1755773,CREATION
Q1756068,CREATION
Q1756670,CREATION
Q1756735,CREATION
Q1756752,CREATION
Q175687,SPORT_TEAM
Q1756961,CREATION
Q1756991,CREATION
Q1756999,CREATION
Q1757,LOCATION
Q1757087,CREATION
Q1757104,CREATION
Q1757194,CREATION
Q1757228,CREATION
Q1757233,CREATION
Q1757356,CONCEPT
Q1758,PERSON
Q1758113,ORGANISATION
Q175842,CREATION
Q1759,LOCATION
Q176,LOCATION
Q1760,PERSON
Q176055,MEDIA
Q176098,CREATION
Q1761,LOCATION
Q176100,PERSON
Q1762,PERSON
Q1762242,LOCATION
Q1763,LOCATION
Q176332,CREATION
Q176371,SPORT_TEAM
Q1764511,ORGANISATION
Q176542,MEDIA
Q1766,PERSON
Q1767,PERSON
Q176765,MEDIA
Q1767767,ORGANISATION
Q1767829,INSTITUTION
Q1768,PERSON
Q1768102,ORGANISATION
Q1768102,ORGANISATION
Q176815,ORGANISATION
Q176834,AWARD
Q176876,MEDIA
Q1769,PERSON
Q176905,MEDIA
Q176930,LEGAL
Q176984,ARTIFACT
Q1770,LOCATION
Q1771,PERSON
Q1771733,ARTIFACT
Q177187,CREATION
Q1773,LOCATION
Q1774,LOCATION
Q1774629,LOCATION
Q1775,PERSON
Q177529,TITLE
Q177530,AWARD
Q1776,PERSON
Q177612,MEASURE
Q177645,TITLE
Q1776475,PERSON
Q1777,PERSON
Q177705,AWARD
Q1778543,MEASURE
Q177873,ARTIFACT
Q1779,PERSON
Q1779011,ORGANISATION
Q1779935,ORGANISATION
Q1780,LOCATION
Q1780085,LEGAL
Q1781,LOCATION
Q1781179,CREATION
Q1782,PERSON
Q178259,CREATION
Q1782651,MEASURE
Q178295,MEDIA
Q178346,LEGAL
Q1784,PERSON
Q1785,PERSON
Q178562,ORGANISATION
Q178598,CONCEPT
Q1786,PERSON
Q178601,MEDIA
Q178630,PERSON_TYPE
Q178643,INSTALLATION
Q1787,PERSON
Q1787559,LOCATION
Q178817,ARTIFACT
Q1788256,ARTIFACT
Q178837,MEDIA
Q1788906,MEDIA
Q1789,PERSON
Q1790,PERSON
Q1790144,MEASURE
Q1790154,TITLE
Q1790733,ANIMAL
Q179075,SPORT_TEAM
Q1790750,MEDIA
Q1791,PERSON
Q179121,CONCEPT
Q1792,LOCATION
Q179206,LOCATION
Q179224,LOCATION
Q179248,PERSON_TYPE
Q179256,PERSON
Q179261,TITLE
Q1793,PERSON
Q17930,CONCEPT
Q1794,LOCATION
Q1794757,ORGANISATION
Q1795,LOCATION
Q17957,BUSINESS
Q179599,PERSON
Q179636,MEDIA
Q179674,PERSON_TYPE
Q1797,PERSON
Q179715,CREATION
Q179733,PERSON_TYPE
Q1798,PERSON
Q179806,MEDIA
Q179815,LOCATION
Q179836,MEASURE
Q17985482,CREATION
Q179885,ORGANISATION
Q1799184,INSTALLATION
Q179933,ORGANISATION
Q179979,MEDIA
Q18,LOCATION
Q180057,LOCATION
Q180061,MEDIA
Q18006440,ORGANISATION
Q180095,TITLE
Q1801,SUBSTANCE
Q180115,PERIOD
Q180187,SPORT_TEAM
Q1802,PERSON
Q1802122,INSTITUTION
Q180230,ARTIFACT
Q1803,PERSON
Q180305,SPORT_TEAM
Q180340,AWARD
Q1803690,INSTITUTION
Q1804,PERSON
Q180420,SPORT_TEAM
Q1805,PERSON
Q180589,PERSON
Q1806,LOCATION
Q1807,LOCATION
Q180775,LOCATION
Q1808,LOCATION
Q180816,CONCEPT
Q180857,SPORT_TEAM
Q180897,LEGAL
Q1809,SUBSTANCE
Q18094,LOCATION
Q1809766,INSTALLATION
Q181,PERSON
Q181011,MEASURE
Q181038,CREATION
Q1810628,CONCEPT
Q181103,LOCATION
Q181133,CONCEPT
Q1811577,CREATION
Q1811722,PERSON
Q181197,ORGANISATION
Q1812,PERSON
Q181244,CREATION
Q18126535,ORGANISATION
Q181279,CREATION
Q1813,LOCATION
Q1813083,TITLE
Q1813267,ARTIFACT
Q181327,MEDIA
Q181358,PERSON
Q1813600,CONCEPT
Q1815,LOCATION
Q1815072,INSTITUTION
Q181634,PERSON_TYPE
Q1816848,CREATION
Q1817,PERSON
Q181752,PERSON_TYPE
Q181765,TITLE
Q181800,CONCEPT
Q1819,SUBSTANCE
Q181903,SPORT_TEAM
Q18192532,INSTITUTION
Q1819581,MEDIA
Q1820,LOCATION
Q182000,ORGANISATION
Q18204672,MEASURE
Q182121,CONCEPT
Q1822,LOCATION
Q18224,BUSINESS
Q182242,PERIOD
Q182261,ARTIFACT
Q1823,LOCATION
Q182333,MEASURE
Q182375,AWARD
Q182379,ORGANISATION
Q1824063,PERIOD
Q1824252,LOCATION
Q182429,MEASURE
Q1825,LOCATION
Q182500,ORGANISATION
Q182531,ARTIFACT
Q182537,CREATION
Q182566,AWARD
Q1826,LOCATION
Q1826206,INSTALLATION
Q182728,AWARD
Q182787,MEDIA
Q182788,PERSON
Q182814,LEGAL
Q182822,LOCATION
Q182876,SPORT_TEAM
Q1829,LOCATION
Q182923,LOCATION
Q182960,MEDIA
Q183,LOCATION
Q1830,PERSON
Q183080,LEGAL
Q1831,LOCATION
Q183191,LEGAL
Q1832,SUBSTANCE
Q183234,ORGANISATION
Q183275,BUSINESS
Q1833,LOCATION
Q183318,TITLE
Q183399,MEDIA
Q18343889,PERSON
Q1835,PERSON
Q18352548,BUSINESS
Q1837,LOCATION
Q18373,MEASURE
Q1839,PERSON
Q18391,PERSON
Q18394908,ARTIFACT
Q184,LOCATION
Q1840,LOCATION
Q1840570,TITLE
Q184090,LOCATION
Q184163,LOCATION
Q1842,LOCATION
Q184259,CREATION
Q184266,SPORT_TEAM
Q184299,TITLE
Q1843,SUBSTANCE
Q18430,PERSON
Q184349,AWARD
Q184377,LEGAL
Q1844,LOCATION
Q184402,TITLE
Q1845,CREATION
Q184534,INSTALLATION
Q184585,ORGANISATION
Q1846,SUBSTANCE
Q1846384,TITLE
Q184725,ORGANISATION
Q1848,LOCATION
Q184813,INSTALLATION
Q184870,ARTIFACT
Q1849,SUBSTANCE
Q184920,CREATION
Q1849529,ORGANISATION
Q185,PERSON
Q1850,LOCATION
Q185000,ARTIFACT
Q185026,MEDIA
Q1850312,TITLE
Q1850660,PERSON
Q185088,ORGANISATION
Q1851,LOCATION
Q1851080,PERIOD
Q1851579,INSTITUTION
Q185160,CREATION
Q185163,SPORT_TEAM
Q1852084,CONCEPT
Q1852556,BUSINESS
Q185278,BUSINESS
Q18529,SPORT_TEAM
Q1853,SUBSTANCE
Q185350,SPORT_TEAM
Q1854,LOCATION
Q1855,SUBSTANCE
Q185578,AWARD
Q1856,LOCATION
Q1857,SUBSTANCE
Q185757,ARTIFACT
Q1858,LOCATION
Q18591,PERIOD
Q18591838,LEGAL
Q18597,PERIOD
Q186,PERSON
Q1860,CONCEPT
Q1861,LOCATION
Q18610,PERIOD
Q1862,LOCATION
Q186206,PERIOD
Q18623,PERIOD
Q18625,PERIOD
Q18629,MEDIA
Q1863,LOCATION
Q18633,PERIOD
Q18639,PERIOD
Q1863922,PERSON
Q186394,BUSINESS
Q186422,PERSON
Q186444,LEGAL
Q18645,PERIOD
Q18647,PERIOD
Q18648965,INSTALLATION
Q18649,PERIOD
Q1865,LOCATION
Q18656,BUSINESS
Q18658,PERIOD
Q186596,INSTALLATION
Q18659850,BUSINESS
Q1866,LOCATION
Q18661,SPORT_TEAM
Q186635,MEDIA
Q186690,SPORT_TEAM
Q1867,LOCATION
Q1868,PERSON
Q186931,PERSON
Q186943,MEDIA
Q1869471,BUSINESS
Q18695,ARTIFACT
Q186991,CREATION
Q187,CREATION
Q187,CREATION
Q1870014,LOCATION
Q187006,MEDIA
Q18708,SPORT_TEAM
Q187093,ARTIFACT
Q187101,ORGANISATION
Q18711,SPORT_TEAM
Q18714,PERIOD
Q1871567,PERIOD
Q1871972,ORGANISATION
Q187198,PERSON
Q1872,SUBSTANCE
Q18725,CREATION
Q187257,AWARD
Q18726,PERIOD
Q1872696,ORGANISATION
Q18729,SPORT_TEAM
Q18732,SPORT_TEAM
Q187326,SPORT_TEAM
Q18736,SPORT_TEAM
Q18739,SPORT_TEAM
Q1874,LOCATION
Q187409,MEDIA
Q18741,SPORT_TEAM
Q187425,ARTIFACT
Q18747,SPORT_TEAM
Q1875,LOCATION
Q187528,SPORT_TEAM
Q187560,ARTIFACT
Q1875618,INSTITUTION
Q1876,SUBSTANCE
Q187745,CREATION
Q187781,ARTIFACT
Q1878,PERSON
Q18782,PERIOD
Q1879,PERSON
Q187955,ORGANISATION
Q188,CONCEPT
Q188043,ORGANISATION
Q188099,ORGANISATION
Q1881,LOCATION
Q18811,TITLE
Q18816679,ORGANISATION
Q1882,SUBSTANCE
Q18824,MEASURE
Q1883,PERSON
Q188304,LOCATION
Q188313,LOCATION
Q188353,PERSON_TYPE
Q188393,TITLE
Q188397,AWARD
Q188413,MEDIA
Q188436,ARTIFACT
Q188454,BUSINESS
Q188515,MEDIA
Q1885242,PERIOD
Q188531,ARTIFACT
Q1886,SPORT_TEAM
Q188628,TITLE
Q188652,CREATION
Q188653,PERSON
Q188656,SPORT_TEAM
Q188667,PERSON
Q188670,CONCEPT
Q18869,LOCATION
Q188693,LOCATION
Q188712,LOCATION
Q188736,LOCATION
Q188760,PERSON
Q188766,CREATION
Q188770,CREATION
Q188779,PERSON_TYPE
Q18878,MEDIA
Q1888,SUBSTANCE
Q188810,LOCATION
Q188823,AWARD
Q188924,ARTIFACT
Q188958,CONCEPT
Q188993,CONCEPT
Q189,LOCATION
Q1890,LOCATION
Q189002,CREATION
Q189007,CREATION
Q1890465,INSTITUTION
Q189066,LEGAL
Q1890981,CONCEPT
Q1891,LOCATION
Q1891793,PERSON_TYPE
Q189198,SPORT_TEAM
Q1892,SUBSTANCE
Q1892752,BUSINESS
Q189280,CONCEPT
Q1893,SPORT_TEAM
Q1893430,ORGANISATION
Q189369,CREATION
Q1894,PERSON
Q189430,TITLE
Q189464,ARTIFACT
Q1894673,PERSON_TYPE
Q1895,LOCATION
Q189541,LOCATION
Q189542,PERSON
Q1896,SUBSTANCE
Q189606,BUSINESS
Q1896569,INSTITUTION
Q189692,LOCATION
Q1897,LOCATION
Q189723,SPORT_TEAM
Q18973,PERSON_TYPE
Q189746,CONCEPT
Q18979,CONCEPT
Q1898,SUBSTANCE
Q189851,TITLE
Q1898994,ORGANISATION
Q1899,LOCATION
Q18990,CREATION
Q189946,ORGANISATION
Q189947,PERSON
Q189960,LOCATION
Q190,CONCEPT
Q1900,SPORT_TEAM
Q1900180,PERSON
Q190028,ORGANISATION
Q190037,ORGANISATION
Q190095,MEASURE
Q1901,SUBSTANCE
Q190193,ORGANISATION
Q1902,BUSINESS
Q19020,AWARD
Q19023,CREATION
Q1902446,INSTITUTION
Q1902558,SUBSTANCE
Q1902867,INSTALLATION
Q190292,INSTITUTION
Q1903,LOCATION
Q190323,PERSON
Q190394,PERSON_TYPE
Q1904,LOCATION
Q190401,TITLE
Q190410,INSTALLATION
Q19042,ORGANISATION
Q190437,CREATION
Q190464,BUSINESS
Q1905,SUBSTANCE
Q190534,MEDIA
Q1906,LOCATION
Q190608,PERSON
Q190650,ORGANISATION
Q190656,CONCEPT
Q1907,PERSON
Q190741,ORGANISATION
Q19077,ORGANISATION
Q19079,ORGANISATION
Q1908,PERSON
Q19083,LOCATION
Q1909,PERSON
Q190924,PERSON
Q19095,PERSON
Q190960,CREATION
Q190978,SPORT_TEAM
Q190992,PERSON_TYPE
Q191,LOCATION
Q1910,PERSON
Q191009,ORGANISATION
Q19108,MEASURE
Q19109,PERSON_TYPE
Q1911,PERSON
Q1912,PERSON
Q191224,BUSINESS
Q1912276,LEGAL
Q1913,PERSON
Q1914,LOCATION
Q191442,CONCEPT
Q191472,MEDIA
Q1915,PERSON
Q191582,ORGANISATION
Q1916,PERSON
Q1916585,INSTITUTION
Q191703,ORGANISATION
Q191713,ORGANISATION
Q191715,BUSINESS
Q191715,BUSINESS
Q191764,ORGANISATION
Q191799,PERSON
Q1918289,MEASURE
Q191843,SPORT_TEAM
Q19186,LOCATION
Q191874,AWARD
Q1918837,LOCATION
Q1919,PERSON
Q191923,PERSON_TYPE
Q19193,INSTALLATION
Q192,PERSON
Q1920,PERSON
Q192071,SPORT_TEAM
Q1921,PERSON
Q192135,LEGAL
Q192139,CONCEPT
Q19214,ORGANISATION
Q1921434,CONCEPT
Q19215,ORGANISATION
Q192177,ORGANISATION
Q1922275,LOCATION
Q192240,LOCATION
Q192247,ORGANISATION
Q192253,SPORT_TEAM
Q192278,PERSON
Q192314,BUSINESS
Q192350,INSTITUTION
Q1923573,ORGANISATION
Q1924,PERSON
Q1925,PERSON
Q192517,LOCATION
Q1925214,ORGANISATION
Q192533,PERSON
Q1926,PERSON
Q192621,MEDIA
Q192632,MEDIA
Q1926953,PERSON
Q1927,PERSON
Q1928,PERSON
Q193,LOCATION
Q1930,LOCATION
Q19305078,ORGANISATION
Q193075,ARTIFACT
Q1931339,PERSON
Q19314,CONCEPT
Q193270,LEGAL
Q193272,ORGANISATION
Q193326,BUSINESS
Q193364,TITLE
Q193377,SPORT_TEAM
Q193379,TITLE
Q1934,PERSON
Q193400,ANIMAL
Q193417,CREATION
Q193428,LOCATION
Q19345241,ARTIFACT
Q193459,PERSON
Q1934738,PERSON
Q193476,CONCEPT
Q193481,SPORT_TEAM
Q193493,ARTIFACT
Q1935485,CREATION
Q1935515,MEASURE
Q1935564,ARTIFACT
Q1936034,SPORT_TEAM
Q193622,AWARD
Q19363506,INSTALLATION
Q1937,PERSON
Q193714,LOCATION
Q193739,LEGAL
Q193776,PERSON_TYPE
Q193796,MEASURE
Q1938,PERSON
Q193808,LOCATION
Q193850,PERSON_TYPE
Q193852,CONCEPT
Q1939,PERSON
Q19392852,ORGANISATION
Q1939663,LOCATION
Q19398,PERSON
Q194,LOCATION
Q194019,ORGANISATION
Q194110,LEGAL
Q194139,ORGANISATION
Q1941660,SUBSTANCE
Q194168,SUBSTANCE
Q1942003,PERSON
Q194236,CONCEPT
Q194242,LOCATION
Q194258,AWARD
Q194284,ORGANISATION
Q1943,PERSON
Q194327,ORGANISATION
Q194387,SPORT_TEAM
Q194419,PERSON
Q19442,SPORT_TEAM
Q19446,SPORT_TEAM
Q19449,SPORT_TEAM
Q1945,PERSON
Q19451,SPORT_TEAM
Q194564,AWARD
Q194565,MEDIA
Q19458,SPORT_TEAM
Q1946,LOCATION
Q19462,SPORT_TEAM
Q19467,SPORT_TEAM
Q1947,LOCATION
Q194705,PERSON
Q194744,AWARD
Q19476,BUSINESS
Q1948,LOCATION
Q19482,SPORT_TEAM
Q194885,ORGANISATION
Q194887,INSTALLATION
Q1949,LOCATION
Q1949069,LOCATION
Q19498,SPORT_TEAM
Q1950,PERSON
Q19509,SPORT_TEAM
Q1951,LOCATION
Q19513,SPORT_TEAM
Q19516,SPORT_TEAM
Q1952,LOCATION
Q19523,SPORT_TEAM
Q1952475,TITLE
Q1953,LOCATION
Q195335,MEDIA
Q1953480,INSTALLATION
Q19546,TITLE
Q195460,ORGANISATION
Q195476,ORGANISATION
Q195552,AWARD
Q1956,PERSON
Q19568,SPORT_TEAM
Q1957,LOCATION
Q19571,SPORT_TEAM
Q19573,SPORT_TEAM
Q1957486,ARTIFACT
Q195794,ORGANISATION
Q1958,PERSON
Q19585,SPORT_TEAM
Q19587,SPORT_TEAM
Q19592,SPORT_TEAM
Q195929,ARTIFACT
Q19593,SPORT_TEAM
Q195965,TITLE
Q19597,SPORT_TEAM
Q195981,AWARD
Q1960,LOCATION
Q19602607,ORGANISATION
Q19604,SPORT_TEAM
Q1961,LOCATION
Q19615,SPORT_TEAM
Q19616,BUSINESS
Q1962,PERSON
Q1962118,PERIOD
Q196256,ORGANISATION
Q196259,ARTIFACT
Q19628,SPORT_TEAM
Q1963,LOCATION
Q1963005,PERSON
Q19637,SPORT_TEAM
Q1964,LOCATION
Q19641,TITLE
Q19644,SPORT_TEAM
Q19648,SPORT_TEAM
Q1965,LOCATION
Q19660049,BUSINESS
Q196615,INSTITUTION
Q196627,PERIOD
Q1966413,LOCATION
Q19666,MEDIA
Q1967,LOCATION
Q19673,PERSON
Q196739,ORGANISATION
Q196756,AWARD
Q1967583,PERIOD
Q1967903,ORGANISATION
Q19683,ORGANISATION
Q1968642,PERIOD
Q19689,LOCATION
Q1969,LOCATION
Q197050,LOCATION
Q1971,CREATION
Q1972,LOCATION
Q19721,LOCATION
Q1974,LOCATION
Q1974176,ORGANISATION
Q1974977,PERIOD
Q1975,LOCATION
Q197542,ORGANISATION
Q19758689,BUSINESS
Q1976,LOCATION
Q197622,ORGANISATION
Q197633,PERSON
Q1976364,INSTALLATION
Q1977,LOCATION
Q19771,ORGANISATION
Q1977283,BUSINESS
Q197800,ARTIFACT
Q1978718,MEASURE
Q1979,LOCATION
Q1980,INSTALLATION
Q198032,SPORT_TEAM
Q1980847,INSTALLATION
Q19809,PERIOD
Q1981754,PERSON
Q1982,LOCATION
Q1982411,ARTIFACT
Q1983,LOCATION
Q1984,PERSON
Q19840401,PERSON_TYPE
Q1985,PERIOD
Q198533,AWARD
Q19855,CREATION
Q19858,CREATION
Q1986,PERIOD
Q19862,CREATION
Q198625,MEDIA
Q19864,BUSINESS
Q19866,CREATION
Q1987,PERIOD
Q19874631,BUSINESS
Q19874631,BUSINESS
Q19879221,ORGANISATION
Q1988,PERIOD
Q1988779,INSTALLATION
Q1989,LOCATION
Q1989705,CONCEPT
Q19898625,ORGANISATION
Q199,MEASURE
Q1990,PERIOD
Q19904200,SUBSTANCE
Q1991,PERSON
Q1991217,INSTALLATION
Q1992,INSTALLATION
Q199208,ORGANISATION
Q1993,PERSON
Q199315,CONCEPT
Q19939,ANIMAL
Q1994,PERIOD
Q1994215,ORGANISATION
Q1994374,CONCEPT
Q1995,PERIOD
Q1996,PERIOD
Q1996375,TITLE
Q1997,SUBSTANCE
Q19973,CREATION
Q19974,CREATION
Q19976,CREATION
Q19977,CREATION
Q19978,CREATION
Q19979,CREATION
Q1998,PERIOD
Q19980,CREATION
Q19981,CREATION
Q19982,CREATION
Q19983,CREATION
Q19984,CREATION
Q19985,CREATION
Q19987,CREATION
Q19988,CREATION
Q19989,CREATION
Q1999,PERIOD
Q19990,CREATION
Q19991,CREATION
Q19992,CREATION
Q19993,CREATION
Q19994,CREATION
Q1999471,TITLE
Q19995,CREATION
Q19996,CREATION
Q19997649,ORGANISATION
Q19998,CREATION
Q2,LOCATION
Q20,LOCATION
Q200,MEASURE
Q20000,CREATION
Q20001,CREATION
Q20002,CREATION
Q200028,LOCATION
Q20003,CREATION
Q20004,CREATION
Q20005,CREATION
Q2000749,LOCATION
Q2000849,PERIOD
Q2001,PERSON
Q200130,LOCATION
Q20015323,ORGANISATION
Q20015676,ORGANISATION
Q2001578,INSTALLATION
Q200165,ORGANISATION
Q2001693,LOCATION
Q2001879,ARTIFACT
Q2002,PERIOD
Q200285,ORGANISATION
Q2003,LOCATION
Q200321,SPORT_TEAM
Q2004,PERIOD
Q2005,ARTIFACT
Q2005282,BUSINESS
Q2005282,BUSINESS
Q2005514,SPORT_TEAM
Q200569,PERSON_TYPE
Q200598,ORGANISATION
Q2006,PERSON
Q200688,SPORT_TEAM
Q200697,LOCATION
Q2007,LOCATION
Q2008,INSTALLATION
Q2009,LOCATION
Q200901,ORGANISATION
Q201,MEASURE
Q2010,PERSON
Q201028,PERSON_TYPE
Q2011,INSTALLATION
Q2011359,TITLE
Q201190,PERSON_TYPE
Q201196,PERIOD
Q20124,CREATION
Q201275,MEDIA
Q2013016,LOCATION
Q201353,BUSINESS
Q201360,SPORT_TEAM
Q201371,ORGANISATION
Q2014,PERIOD
Q2014199,ORGANISATION
Q201436,ARTIFACT
Q201449,ORGANISATION
Q201469,INSTALLATION
Q2015,LOCATION
Q2015872,CREATION
Q2016,INSTALLATION
Q20165,BUSINESS
Q201653,BUSINESS
Q20168706,INSTITUTION
Q201705,LOCATION
Q201706,PERSON_TYPE
Q201712,CONCEPT
Q2018,SPORT_TEAM
Q201812,LOCATION
Q201845,MEDIA
Q2019,PERIOD
Q201904,ARTIFACT
Q2019152,CONCEPT
Q202,MEASURE
Q202026,AWARD
Q202044,ARTIFACT
Q202051,AWARD
Q202074,ARTIFACT
Q2021,PERIOD
Q2021080,ORGANISATION
Q2021987,CONCEPT
Q2022,PERSON
Q202282,PERIOD
Q2023,LOCATION
Q2023375,ORGANISATION
Q2023537,MEDIA
Q2024,PERIOD
Q202428,INSTALLATION
Q202471,TITLE
Q2025,SUBSTANCE
Q2025256,LOCATION
Q2025998,LOCATION
Q202622,ORGANISATION
